gene,annotation
1104|13051,6-phosphogluconate dehydrogenase
1104|13052,hypothetical protein CGGC5_4732
1104|13053,zn 2cys6 transcription factor
1104|13054,dienelactone hydrolase
1104|13055,zinc finger partial
1104|13056,triacylglycerol lipase
1104|13057,hypothetical protein CGGC5_4739
1104|13058,ethyl tert-butyl ether degradation
1104|13059,cupin domain protein
1104|13060,mfs multidrug transporter
1104|13061,hypothetical protein CGGC5_4728
1104|13062,heterokaryon incompatibility protein
1104|13063,---NA---
1104|13064,amino acid permease
1104|13065,snf2 family domain-containing protein
1104|13066,mfs transporter
1104|13067,#NAME?
1104|13068,msf superfamily transporter
1104|13069,amino acid permease
1104|13070,hypothetical protein CGGC5_4729
1104|13071,hypothetical protein FOMG_15986
1104|13072,hypothetical protein CGGC5_4731
1104|13073,hypothetical protein CGGC5_4740
1104|13074,---NA---
1104|13075,---NA---
1104|13076,hypothetical protein CGGC5_13264
1104|13077,hypothetical protein CGGC5_3792
1104|13078,arabinan endo-alpha-l-arabinosidase a
1104|13079,sodium hydrogen antiporter
1104|13080,glycosyl hydrolase family 10
1104|13081,short hydrophobic elastin-like polypeptide with low transition temperature #2
1104|13082,---NA---
1104|13083,acc synthase
1104|13084,---NA---
1104|13085,hypothetical protein CGGC5_2343
1104|13086,abc transporter
1104|13087,---NA---
1104|13088,hypothetical protein CGGC5_13269
1104|13089,---NA---
1104|13090,peroxidase family protein
1104|13091,cysteine synthase a
1104|13092,---NA---
1104|13093,arrestin domain-containing protein
1104|13094,hypothetical protein CGGC5_9463
1104|13095,short chain dehydrogenase reductase family
1104|13096,c6 finger domain-containing partial
1104|13097,hypothetical protein CGGC5_13268
1104|13098,---NA---
1104|13099,mitochondrial phosphate carrier
1104|13100,hypothetical protein CGGC5_9467
1104|13101,hypothetical protein CGGC5_15187
1104|13102,hypothetical protein CGGC5_4499
1104|13103,---NA---
1104|13104,hypothetical protein CGGC5_13266
1104|13105,hypothetical protein CGGC5_4501
1104|13106,family protein
1104|13107,nudix domain-containing protein
1104|13108,isopropanol dehydrogenase
1104|13109,hypothetical protein CGGC5_13267
1104|13110,methyltransferase domain-containing protein
1104|13111,elongation factor tu gtp binding domain-containing protein
1104|13112,hypothetical protein CGGC5_9276
1104|13113,hypothetical protein CGLO_13188
1104|13114,c-pi de-n-acetylase
1104|13115,hypothetical protein CGGC5_9466
1104|13116,hypothetical protein CGGC5_14726
1104|13117,u6 small nuclear ribonucleoprotein
1104|13118,heterokaryon incompatibility protein
1104|13119,hypothetical protein CGLO_10898
1104|13120,hypothetical protein CGGC5_15188
1104|13121,---NA---
1104|13122,acetoacetate- ligase
1104|13123,---NA---
1104|13124,---NA---
1104|13125,hypothetical protein CGGC5_9215
1104|13126,transmembrane gtpase fzo1
1104|13127,sam domain-containing protein
1104|13128,gpi-anchored cell surface glycoprotein
1104|13129,---NA---
1104|13130,alternative nadh-dehydrogenase
1104|13131,mfs transporter
1104|13132,---NA---
1104|13133,---NA---
1104|13134,amino acid transporter
1104|13135,flavin-binding monooxygenase-like protein
1104|13136,at hook domain-containing protein family protein
1104|13137,xylosidase arabinofuranosidase
1104|13138,hypothetical protein CGGC5_9472
1104|13139,---NA---
1104|13140,hypothetical protein CGGC5_9487
1104|13141,hypothetical protein CGLO_12646
1104|13142,protein phosphatase 2c
1104|13143,phosducin
1104|13144,short chain dehydrogenase
1104|13145,aminotransferase class i and ii
1104|13146,hypothetical protein CGLO_15085
1104|13147,kelch repeat-containing protein
1104|13148,---NA---
1104|13149,snf7 family protein
1104|13150,1 domain-containing protein
1104|13151,glycoside hydrolase family 16
1104|13152,fungal zn binuclear cluster domain containing protein
1104|13153,adenosine deaminase
1104|13154,---NA---
1104|13155,hypothetical protein CGGC5_9473
1104|13156,hypothetical protein CGLO_12647
1104|13157,---NA---
1104|13158,hypothetical protein CGGC5_12718
1104|13159,yeats family protein
1104|13160,---NA---
1104|13161,guanine nucleotide-binding protein subunit beta
1104|13162,hypothetical protein CGGC5_12717
1104|13163,ankyrin repeat protein
1104|13164,hypothetical protein CGGC5_9500
1104|13165,mitochondrial import receptor subunit tom22
1104|13166,---NA---
1104|13167,hypothetical protein CGLO_10907
1104|13168,---NA---
1104|13169,---NA---
1104|13170,alcohol dehydrogenase -like domain-containing protein
1104|13171,hypothetical protein CGGC5_3446
1104|13172,dna polymerase phi
1104|13173,cwfj domain-containing protein
1104|13174,dnl zinc finger
1104|13175,carbohydrate kinase
1104|13176,---NA---
1104|13177,pyruvate carboxylase
1104|13178,hypothetical protein CGLO_09169
1104|13179,upf0041 domain-containing protein
1104|13180,domain-containing protein
1104|13181,integral membrane protein
1104|13182,prenylated rab acceptor 1
1104|13183,alpha- -mannosyltransferase
1104|13184,hypothetical protein CGGC5_14521
1104|13185,cullin family protein
1104|13186,down-regulated in metastasis
1104|13187,hypothetical protein CGGC5_3449
1104|13188,rhodanese-like domain-containing protein
1104|13189,hypothetical protein CGLO_16478
1104|13190,hypothetical protein Cob_13146
1104|13191,hypothetical protein CGGC5_13135
1104|13192,---NA---
1104|13193,---NA---
1104|13194,peroxisome biosynthesis protein
1104|13195,domain v
1104|13196,isopropanol dehydrogenase
1104|13197,hypothetical protein CGLO_15902
1104|13198,---NA---
1104|13199,hypothetical protein CGGC5_3461
1104|13200,small nuclear ribonucleoprotein
1104|13201,mitochondrial ribosomal protein
1104|13202,intracellular serine protease
1104|13203,domain-containing protein
1104|13204,hypothetical protein CGGC5_3728
1104|13205,lipase 2
1104|13206,proteasome component c1
1104|13207,thioredoxin domain containing protein
1104|13208,---NA---
1104|13209,hypothetical protein CGGC5_3734
1104|13210,domain-containing protein
1104|13211,---NA---
1104|13212,hypothetical protein CGGC5_3459
1104|13213,hypothetical protein CGGC5_3460
1104|13214,hypothetical protein CGGC5_3733
1104|13215,domain-containing protein
1104|13216,ribosome biogenesis regulatory protein
1104|13217,hypothetical protein CGLO_02234
1104|13218,hypothetical protein CGGC5_3714
1104|13219,peptidase family m13
1104|13220,prenyltransferase and squalene oxidase
1104|13221,mg2+ transporter
1104|13222,ankyrin unc44
1104|13223,cytochrome c oxidase copper chaperone
1104|13224,hypothetical protein CGGC5_13410
1104|13225,tpr domain-containing protein
1104|13226,fungal specific transcription partial
1104|13227,mcm2 3 5 family protein
1104|13228,---NA---
1104|13229,g-patch domain-containing protein
1104|13230,---NA---
1104|13231,hypothetical protein CGGC5_3721
1104|13232,hypothetical protein CGGC5_3465
1104|13233,mg2+ transporter
1104|13234,---NA---
1104|13235,chitin binding protein
1104|13236,atp synthase f1
1104|13237,het domain protein
1104|13238,hypothetical protein CGGC5_3727
1104|13239,ribosomal l5p family protein
1104|13240,hypothetical protein CGLO_07962
1104|13241,hypothetical protein CGGC5_3456
1104|13242,hypothetical protein CGGC5_3454
1104|13243,---NA---
1104|13244,f-box domain-containing protein
1104|13245,hypothetical protein CGLO_02232
1104|13246,hypothetical protein CGGC5_3455
1104|13247,---NA---
1104|13248,---NA---
1104|13249,---NA---
1104|13250,---NA---
1104|13251,---NA---
1104|13252,---NA---
1104|13253,---NA---
1104|13254,short-chain dehydrogenase
1104|13255,dolichol-phosphate mannosyltransferase
1104|13256,hypothetical protein CGLO_11023
1104|13257,hypothetical protein RS81_00163
1104|13258,hypothetical protein CGGC5_5706
1104|13259,hypothetical protein CGGC5_5706
1104|13260,---NA---
1104|13261,hypothetical protein CGLO_11027
1104|13262,hypothetical protein CGGC5_14729
1104|13263,duf221 domain-containing protein
1104|13264,ankyrin repeat protein
1104|13265,---NA---
1104|13266,nacht and ankyrin domain protein
1104|13267,vegetative incompatibility protein het-e-1
1104|13268,---NA---
1104|13269,hypothetical protein CGGC5_402
1104|13270,mitochondrial carrier protein
1104|13271,lipid acyl hydrolase
1104|13272,hypothetical protein CGGC5_1258
1104|13273,UbiA prenyltransferase
1104|13274,pyruvate formate lyase activating enzyme
1104|13275,hypothetical protein A1O9_09252
1104|13276,metallo-beta-lactamase superfamily protein
1104|13277,hypothetical protein CGLO_04934
1104|13278,hypothetical protein CGGC5_1280
1104|13279,hypothetical protein CGGC5_398
1104|13280,---NA---
1104|13281,atp-dependent dna helicase ii
1104|13282,major facilitator superfamily transporter
1104|13283,major facilitator superfamily transporter
1104|13284,radical sam superfamily protein
1104|13285,initiation factor 2 subunit family protein
1104|13286,hypothetical protein CGGC5_9705
1104|13287,carboxylesterase family protein
1104|13288,hypothetical protein CGGC5_397
1104|13289,gpr1 family protein
1104|13290,myb-like dna-binding domain-containing protein
1104|13291,protein spg20
1104|13292,hypothetical protein CGGC5_387
1104|13293,---NA---
1104|13294,methyltransferase domain-containing protein
1104|13295,hypothetical protein F503_00878
1104|13296,---NA---
1104|13297,adaptin ear-binding coat-associated protein 2
1104|13298,---NA---
1104|13299,chromosome transmission fidelity protein 18
1104|13300,unnamed protein product
1104|13301,heterokaryon incompatibility protein
1104|13302,hypothetical protein CGLO_12333
1104|13303,spc97 spc98 family protein
1104|13304,ferrochelatase precursor
1104|13305,hypothetical protein CGGC5_396
1104|13306,gmc oxidoreductase
1104|13307,---NA---
1104|13308,protein kinase subdomain-containing protein
1104|13309,---NA---
1104|13310,rhamnogalacturonate lyase
1104|13311,hypothetical protein CGLO_10771
1104|13312,rtr1 rpap2 family protein
1104|13313,hypothetical protein CGLO_00286
1104|13314,histone deacetylase
1104|13315,histidine acid phosphatase
1104|13316,fungal specific transcription factor domain-containing protein
1104|13317,hypothetical protein CGGC5_115
1104|13318,histidinol phosphate phosphatase family protein
1104|13319,lysophospholipase plb1
1104|13320,---NA---
1104|13321,glycosyl hydrolase
1104|13322,zinc finger protein
1104|13323,fungal specific transcription factor domain-containing protein
1104|13324,hypothetical protein CGGC5_82
1104|13325,mosc domain-containing protein
1104|13326,#NAME?
1104|13327,sh3 domain-containing protein
1104|13328,wd domain-containing protein
1104|13329,queuine trna-ribosyltransferase
1104|13330,hypothetical protein CGGC5_421
1104|13331,hypothetical protein CFIO01_11930
1104|13332,hypothetical protein CGGC5_11126
1104|13333,duf323 domain protein
1104|13334,40s ribosomal protein s17
1104|13335,serine carboxypeptidase s28
1104|13336,serine carboxypeptidase s28
1104|13337,---NA---
1104|13338,---NA---
1104|13339,---NA---
1104|13340,aromatic-l-amino-acid decarboxylase
1104|13341,glycoside hydrolase family 43 protein
1104|13342,molybdenum cofactor synthesis domain-containing protein
1104|13343,hypothetical protein CGGC5_11117
1104|13344,transcription initiation factor iia
1104|13345,---NA---
1104|13346,atp binding protein
1104|13347,snf2 family domain-containing protein
1104|13348,cysteine dioxygenase type i
1104|13349,hypothetical protein Cob_02958
1104|13350,---NA---
1104|13351,hypothetical protein CGGC5_11120
1104|13352,---NA---
1104|13353,glycosyl hydrolase family 71
1104|13354,histone-like transcription factor and archaeal histone
1104|13355,mas20 protein import receptor
1104|13356,transcription initiation factor iia small subunit
1104|13357,hypothetical protein CGLO_07875
1104|13358,major facilitator superfamily transporter
1104|13359,---NA---
1104|13360,protein kinase
1104|13361,hypothetical protein CGGC5_443
1104|13362,---NA---
1104|13363,nuclear polyadenylated rna-binding protein
1104|13364,hypothetical protein CGGC5_434
1104|13365,hypothetical protein
1104|13366,cysteine synthase a
1104|13367,lysophospholipase nte1
1104|13368,wyosine base formation
1104|13369,amino acid adenylation domain-containing protein
1104|13370,exocyst complex component
1104|13371,"hypothetical protein CH063_14282, partial"
1104|13372,integral membrane protein
1104|13373,---NA---
1104|13374,major facilitator family transporter
1104|13375,sh3 domain-containing protein
1104|13376,serine threonine-protein phosphatase pp2a catalytic subunit
1104|13377,hypothetical protein CGGC5_14889
1104|13378,protein nlrc5
1104|13379,---NA---
1104|13380,rpp14 family protein
1104|13381,voltage gated chloride channel
1104|13382,atp synthase subunit c
1104|13383,u2 small nuclear ribonucleoprotein a
1104|13384,aaa family atpase
1104|13385,domain-containing protein
1104|13386,hypothetical protein CGGC5_11014
1104|13387,gnat family
1104|13388,50s ribosomal protein l11
1104|13389,cytochrome p450
1104|13390,nitrogen permease reactivator protein
1104|13391,chaperonin 10 kda subunit
1104|13392,endoglucanase b
1104|13393,ent-kaurene oxidase
1104|13394,hypothetical protein CGGC5_4432
1104|13395,arrestin domain-containing protein
1104|13396,dynein heavy chain
1104|13397,multispanning membrane
1104|13398,abc transporter
1104|13399,zinc finger protein
1104|13400,plasma membrane calcium-transporting atpase
1104|13401,holo-acyl-carrier-protein synthase
1104|13402,survival factor 1
1104|13403,atp synthase f0
1104|13404,histone h4
1104|13405,mutator-like element
1104|13406,hypothetical protein CGGC5_11010
1104|13407,---NA---
1104|13408,tuberous sclerosis 1
1104|13409,glucan -beta-glucosidase
1104|13410,integral membrane protein
1104|13411,mt-a70 family
1104|13412,hypothetical protein CFIO01_11421
1104|13413,peptidase family m3
1104|13414,beta-tubulin cofactor d
1104|13415,nol1 nop2 sun family protein
1104|13416,catechol o-methyltransferase
1104|13417,abc transporter
1104|13418,nuclear segregation protein
1104|13419,obg family gtpase
1104|13420,cell wall partial
1104|13421,domain found in dishevelled
1104|13422,hypothetical protein CGGC5_4451
1104|13423,mitochondrial carrier protein leu5
1104|13424,hypothetical protein CGGC5_3040
1104|13425,hypothetical protein CGLO_13944
1104|13426,hypothetical protein CGGC5_4450
1104|13427,family protein
1104|13428,---NA---
1104|13429,3-dehydroquinate synthase
1104|13430,ribosomal protein l23
1104|13431,c6 zinc finger domain protein
1104|13432,class ii aldolase and adducin domain-containing protein
1104|13433,rna polymerase rpb5 domain-containing protein
1104|13434,zip zinc transporter
1104|13435,---NA---
1104|13436,---NA---
1104|13437,ribokinase
1104|13438,riboflavin biosynthesis protein domain-containing protein
1104|13439,dna-binding protein hgh1
1104|13440,major facilitator superfamily transporter
1104|13441,wd repeat domain-containing protein
1104|13442,fungal specific transcription factor
1104|13443,hypothetical protein CGGC5_15198
1104|13444,hypothetical protein CGGC5_3047
1104|13445,glutathione-dependent formaldehyde-activating enzyme
1104|13446,cue domain-containing protein
1104|13447,hypothetical protein CGGC5_14395
1104|13448,hypothetical protein CGLO_15871
1104|13449,rrna processing protein
1104|13450,duf1014 domain protein
1104|13451,duf221 domain-containing protein
1104|13452,ncs1 nucleoside transporter
1104|13453,hypothetical protein Cob_02852
1104|13454,dead deah box helicase
1104|13455,flavin-binding monooxygenase-like protein
1104|13456,phd-finger domain-containing protein
1104|13457,hexose transporter protein
1104|13458,grf zinc finger
1104|13459,hypothetical protein CGLO_13128
1104|13460,ubiquitin-conjugating enzyme
1104|13461,nhl repeat-containing protein
1104|13462,hypothetical protein CGLO_09108
1104|13463,cytochrome p450
1104|13464,duf427 domain protein
1104|13465,homogentisate -dioxygenase
1104|13466,---NA---
1104|13467,hypothetical protein CGLO_15865
1104|13468,cdc73 family rna pol ii accessory factor
1104|13469,---NA---
1104|13470,---NA---
1104|13471,hypothetical protein CGGC5_3079
1104|13472,ubiquitin carrier protein
1104|13473,mob1 phocein family protein
1104|13474,saga-like transcriptional regulatory complex subunit spt3
1104|13475,pci domain-containing protein
1104|13476,inner centromere protein
1104|13477,citrate synthase
1104|13478,pdz domain-containing protein
1104|13479,acetyl- acetyltransferase
1104|13480,mosc domain-containing protein
1104|13481,saga-like transcriptional regulatory complex subunit spt3
1104|13482,---NA---
1104|13483,copi associated protein
1104|13484,domain-containing protein
1104|13485,hypothetical protein CGGC5_3074
1104|13486,translation elongation factor g
1104|13487,c6 finger domain-containing protein
1104|13488,kinesin heavy chain
1104|13489,sun domain protein
1104|13490,cobw domain-containing protein
1104|13491,smc n terminal domain-containing protein
1104|13492,not2 not3 not5 family protein
1104|13493,ap-2 complex subunit sigma
1104|13494,leucine carboxyl methyltransferase
1104|13495,hypothetical protein CGGC5_3088
1104|13496,ubiquitin-conjugating enzyme e2 2
1104|13497,hypothetical protein CGGC5_3089
1104|13498,sap domain-containing protein
1104|13499,hypothetical protein CGGC5_1762
1104|13500,hypothetical protein CGLO_04929
1104|13501,ring-like domain-containing protein
1104|13502,hypothetical protein CGLO_07273
1104|13503,hypothetical protein CGGC5_2197
1104|13504,carboxyphosphonoenolpyruvate
1104|13505,sulfite reductase flavoprotein alpha-component
1104|13506,short chain dehydrogenase family protein
1104|13507,mitotic checkpoint protein bub3
1104|13508,hypothetical protein CGGC5_3107
1104|13509,f-box domain-containing protein
1104|13510,carbamoyl-phosphate synthase
1104|13511,---NA---
1104|13512,transcription-silencing protein clr2
1104|13513,eukaryotic translation initiation factor 2 alpha subunit
1104|13514,electron transfer flavoprotein domain-containing protein
1104|13515,spry domain-containing protein
1104|13516,hypothetical protein CGGC5_3093
1104|13517,eukaryotic aspartyl protease
1104|13518,mitochondrial carrier protein
1104|13519,hypothetical protein CGLO_17248
1104|13520,---NA---
1104|13521,gata zinc finger
1104|13522,rna recognition domain-containing protein
1104|13523,aldo keto reductase
1104|13524,glycoside hydrolase
1104|13525,major facilitator superfamily transporter
1104|13526,mitochondrial inner membrane protease subunit
1104|13527,zinc finger protein gcs1
1104|13528,integral membrane protein
1104|13529,cyanamide hydratase family hd domain-containing protein
1104|13530,---NA---
1104|13531,---NA---
1104|13532,hypothetical protein CGGC5_3121
1104|13533,---NA---
1104|13534,hypothetical protein CGLO_07588
1104|13535,hypothetical protein CISG_08317
1104|13536,hypothetical protein CGLO_07313
1104|13537,calcineurin-like phosphoesterase
1104|13538,major facilitator superfamily transporter quinate
1104|13539,activating signal cointegrator 1 complex subunit 3
1104|13540,bro1-like domain-containing protein
1104|13541,fatty acid hydroxylase
1104|13542,---NA---
1104|13543,hypothetical protein CGGC5_1181
1104|13544,hypothetical protein CGLO_02571
1104|13545,---NA---
1104|13546,---NA---
1104|13547,zinc knuckle
1104|13548,mitochondrial chaperone
1104|13549,amidohydrolase
1104|13550,glycosyl transferase family 2
1104|13551,thioesterase superfamily protein
1104|13552,bzip transcription factor
1104|13553,got1-like family protein
1104|13554,---NA---
1104|13555,---NA---
1104|13556,hypothetical protein SPBR_02276
1104|13557,protein kinase domain-containing protein
1104|13558,---NA---
1104|13559,hypothetical protein CGGC5_1192
1104|13560,---NA---
1104|13561,atpase
1104|13562,kelch domain-containing protein
1104|13563,squalene epoxidase
1104|13564,pex2 pex12 amino terminal region
1104|13565,c2h2 finger domain-containing protein
1104|13566,atp synthase regulation protein nca2
1104|13567,pterin 4 alpha carbinolamine dehydratase
1104|13568,ras family protein
1104|13569,actin
1104|13570,suppressor of mek1
1104|13571,sh3 domain-containing protein
1104|13572,plasma membrane channel protein
1104|13573,methyltransferase domain-containing protein
1104|13574,f-box domain-containing protein
1104|13575,glycogen phosphorylase
1104|13576,transporter avl9
1104|13577,fmn-dependent dehydrogenase
1104|13578,guanine nucleotide-binding protein alpha-3 subunit
1104|13579,endo- -beta-
1104|13580,mitogen-activated protein kinase sty1
1104|13581,synaptobrevin
1104|13582,profilin
1104|13583,major facilitator superfamily transporter
1104|13584,dash complex subunit dad4
1104|13585,nonribosomal peptide
1104|13586,ras family protein
1104|13587,thioesterase domain-containing protein
1104|13588,---NA---
1104|13589,hypothetical protein CGGC5_14908
1104|13590,hypothetical protein CGGC5_14904
1104|13591,---NA---
1104|13592,major facilitator superfamily transporter
1104|13593,hypothetical protein CGGC5_14902
1104|13594,hypothetical protein NECHADRAFT_88674
1104|13595,hypothetical protein CGLO_17747
1104|13596,hypothetical protein CGGC5_14893
1104|13597,beta-ketoacyl synthase domain-containing protein
1104|13598,beta-ketoacyl synthase domain-containing protein
1104|13599,hypothetical protein CGGC5_14910
1104|13600,arginine--trna cytoplasmic-like protein
1104|13601,fad dependent protein
1104|13602,hypothetical protein CGGC5_10830
1104|13603,"hypothetical protein CGGC5_12231, partial"
1104|13604,---NA---
1104|13605,c6 zinc finger domain protein
1104|13606,---NA---
1104|13607,arginine metabolism regulation protein ii
1104|13608,conidial pigment biosynthesis scytalone dehydratase arp1
1104|13609,hypothetical protein CGGC5_6142
1104|13610,integral membrane protein
1104|13611,---NA---
1104|13612,fad binding domain-containing protein
1104|13613,wd domain-containing protein
1104|13614,regulator of gluconeogenesis
1104|13615,immunogenic protein
1104|13616,hypothetical protein CGGC5_849
1104|13617,hypothetical protein CGGC5_14909
1104|13618,hypothetical protein CGLO_06901
1104|13619,hypothetical protein CGGC5_14900
1104|13620,hypothetical protein CGGC5_14903
1104|13621,calcium proton exchanger
1104|13622,serine threonine protein kinase
1104|13623,serine threonine protein kinase
1104|13624,gpi-anchored wall transfer protein
1104|13625,glycoside hydrolase family 79 protein
1104|13626,lysyl-trna synthetase
1104|13627,hypothetical protein CGLO_15908
1104|13628,hypothetical protein CGLO_16475
1104|13629,sin3 complex subunit
1104|13630,succinate-semialdehyde dehydrogenase
1104|13631,hypothetical protein CGLO_15502
1104|13632,hypothetical protein CGGC5_854
1104|13633,hypothetical protein CGGC5_852
1104|13634,f-box domain containing protein
1104|13635,---NA---
1104|13636,hypothetical protein CGLO_04258
1104|13637,tim10 ddp family zinc finger
1104|13638,pol-like partial
1104|13639,---NA---
1104|13640,---NA---
1104|13641,---NA---
1104|13642,---NA---
1104|13643,proteasome regulatory particle subunit
1104|13644,---NA---
1104|13645,upf0183 domain containing protein
1104|13646,spry domain-containing protein
1104|13647,hypothetical protein CGGC5_2564
1104|13648,mitochondrial import receptor subunit
1104|13649,upf0183 domain containing protein
1104|13650,hypothetical protein CGLO_13294
1104|13651,ankyrin repeat-containing protein
1104|13652,glutathione s-transferase
1104|13653,hsp90-like protein
1104|13654,gata zinc finger
1104|13655,hypothetical protein CGLO_08689
1104|13656,hypothetical protein CGLO_08692
1104|13657,het domain-containing protein
1104|13658,glycolate oxidase
1104|13659,hypothetical protein CGGC5_13745
1104|13660,domain-containing partial
1104|13661,beta-flanking protein
1104|13662,glycosyltransferase family 2
1104|13663,rna polymerase i specific transcription initiation factor
1104|13664,ribosome biogenesis protein
1104|13665,ankyrin and het domain protein
1104|13666,dead deah box helicase
1104|13667,hypothetical protein CGLO_08697
1104|13668,enoyl- hydratase isomerase
1104|13669,hypothetical protein CGGC5_13744
1104|13670,"hypothetical protein CGGC5_13746, partial"
1104|13671,---NA---
1104|13672,haloacid dehalogenase
1104|13673,dna repair protein rad50
1104|13674,isoleucyl-trna synthetase
1104|13675,kinesin motor domain-containing protein
1104|13676,60s ribosomal protein l30
1104|13677,ribosomal recycling factor
1104|13678,kinesin motor domain-containing protein
1104|13679,hypothetical protein CGLO_13292
1104|13680,n-acylethanolamine amidohydrolase
1104|13681,gpi transamidase subunit pig-u
1104|13682,integral membrane protein
1104|13683,---NA---
1104|13684,---NA---
1104|13685,---NA---
1104|13686,---NA---
1104|13687,---NA---
1104|13688,---NA---
1104|13689,---NA---
1104|13690,---NA---
1104|13691,ankyrin repeat-containing protein
1104|13692,pol-like partial
1104|13693,hypothetical protein FOWG_17945
1104|13694,domain-containing protein
1104|13695,"hypothetical protein CGGC5_13746, partial"
1104|13696,trna pseudouridine synthase a
1104|13697,heat shock protein 60 protein
1104|13698,rna polymerase iii subunit c17
1104|13699,rna-binding protein cabeza-like protein
1104|13700,mitochondral 37s ribosomal protein
1104|13701,hypothetical protein CGGC5_14359
1104|13702,---NA---
1104|13703,hypothetical protein CGGC5_14355
1104|13704,pumilio-family rna binding repeat protein
1104|13705,trna (cytosine-5-)-methyltransferase ncl1
1104|13706,hypothetical protein CGGC5_13417
1104|13707,mitotic apparatus protein p62-like protein
1104|13708,cofilin tropomyosin-type actin-binding protein
1104|13709,hypothetical protein CGLO_08313
1104|13710,hypothetical protein Cob_04049
1104|13711,gpi- c transferase complex
1104|13712,nadh-ubiquinone oxidoreductase 78 kda mitochondrial precursor
1104|13713,hypothetical protein CGLO_02710
1104|13714,hypothetical protein CGLO_11498
1104|13715,hypothetical protein CGGC5_3646
1104|13716,cytokinesis regulator
1104|13717,idc1 protein
1104|13718,rho-like small
1104|13719,ricin b lectin
1104|13720,acyl binding protein
1104|13721,rnase3 domain-containing protein
1104|13722,nadh dehydrogenase
1104|13723,---NA---
1104|13724,ribose-phosphate diphosphokinase
1104|13725,aldo keto reductase
1104|13726,acyl transferase
1104|13727,---NA---
1104|13728,dna repair helicase
1104|13729,---NA---
1104|13730,hypothetical protein CSUB01_07535
1104|13731,hypothetical protein CSUB01_06300
1104|13732,hypothetical protein CSUB01_07535
1104|13733,tetratricopeptide-like helical
1104|13734,---NA---
1104|13735,hypothetical protein CGGC5_41
1104|13736,hypothetical protein CGGC5_38
1104|13737,d-xylulose 5-phosphate d-fructose 6-phosphate
1104|13738,fungal specific transcription factor domain-containing protein
1104|13739,amino acid permease
1104|13740,aldehyde reductase ii
1104|13741,coiled-coil domain-containing protein 25
1104|13742,hypothetical protein CGGC5_35
1104|13743,hypothetical protein CGGC5_51
1104|13744,mfs efflux
1104|13745,ankyrin repeat containing protein
1104|13746,hypothetical protein CGLO_12340
1104|13747,hypothetical protein CGGC5_30
1104|13748,catalase 1
1104|13749,atp-binding cassette sub-family g member 2
1104|13750,monooxygenase fad-binding protein
1104|13751,capsule polysaccharide biosynthesis protein
1104|13752,amidase family protein
1104|13753,bre1 e3 ubiquitin ligase
1104|13754,carbonyl reductase
1104|13755,hypothetical protein CGLO_12342
1104|13756,het-s domain-containing protein
1104|13757,hypothetical protein CGGC5_47
1104|13758,fad binding domain-containing protein
1104|13759,pectate lyase
1104|13760,alkaline proteinase
1104|13761,hypothetical protein CGGC5_23
1104|13762,hypothetical protein CGLO_17415
1104|13763,fungal specific transcription factor domain-containing protein
1104|13764,---NA---
1104|13765,---NA---
1104|13766,hypothetical protein GLRG_11757
1104|13767,dihydroxyacetone kinase
1104|13768,het domain-containing protein
1104|13769,major facilitator superfamily transporter
1104|13770,hypothetical protein CGGC5_12
1104|13771,hypothetical protein CGGC5_13017
1104|13772,hypothetical protein CGGC5_8535
1104|13773,arginyl-trna synthetase
1104|13774,hypothetical protein CGLO_11999
1104|13775,e3 ubiquitin-protein ligase march6
1104|13776,hypothetical protein CGGC5_8552
1104|13777,short chain dehydrogenase
1104|13778,#NAME?
1104|13779,metalloreductase transmembrane
1104|13780,membrane bound cation
1104|13781,---NA---
1104|13782,---NA---
1104|13783,cytochrome p450
1104|13784,---NA---
1104|13785,hypothetical protein CGGC5_8546
1104|13786,---NA---
1104|13787,cytochrome p450
1104|13788,nacht nucleoside partial
1104|13789,exopolygalacturonase
1104|13790,subtilisin-like protease
1104|13791,---NA---
1104|13792,---NA---
1104|13793,nad binding domain of 6-phosphogluconate dehydrogenase
1104|13794,phytanoyl- dioxygenase family protein
1104|13795,cytochrome p450
1104|13796,choline transport protein
1104|13797,integral membrane family protein
1104|13798,hypothetical protein CGGC5_13590
1104|13799,hypothetical protein CGGC5_8537
1104|13800,dienelactone hydrolase
1104|13801,domain-containing protein
1104|13802,hypothetical protein CGGC5_8526
1104|13803,---NA---
1104|13804,hypothetical protein CGGC5_14
1104|13805,hypothetical protein CGGC5_8
1104|13806,hypothetical protein CGGC5_13
1104|13807,2og-fe oxygenase family oxidoreductase
1104|13808,triosephosphate isomerase
1104|13809,cyclin-dependent protein kinase complex component
1104|13810,---NA---
1104|13811,phytanoyl- dioxygenase
1104|13812,palmitoyltransferase akr1
1104|13813,beta-ketoacyl synthase domain-containing protein
1104|13814,beta-ketoacyl synthase domain-containing protein
1104|13815,transcription factor
1104|13816,gpi anchored protein
1104|13817,hypothetical protein CGGC5_8530
1104|13818,---NA---
1104|13819,hypothetical protein CGLO_08673
1104|13820,carboxylesterase family protein
1104|13821,hypothetical protein CGGC5_4738
1104|13822,subtilisin-like serine protease pr1c
1104|13823,hypothetical protein CGLO_05779
1104|13824,hypothetical protein CGGC5_8523
1104|13825,gmp synthase
1104|13826,efflux pump antibiotic resistance
1104|13827,tyrosinase central domain protein
1104|13828,tam domain methyltransferase
1104|13829,---NA---
1104|13830,ankyrin repeat domain-containing protein 17
